time,open,high,low,close,volume
2024-01-01 00:00:00+00:00,1.084866904052775,1.0863333690615633,1.0843220588541138,1.0853578433049276,4406
2024-01-01 01:00:00+00:00,1.0859350081842152,1.086745332899653,1.0850376292915453,1.0862849335950622,4022
2024-01-01 02:00:00+00:00,1.086459033115314,1.0871843490183772,1.0859426549305342,1.0864191090868511,5654
2024-01-01 03:00:00+00:00,1.0863201310569917,1.0870532653832257,1.0848273482664421,1.0850707301083404,4084
2024-01-01 04:00:00+00:00,1.0847947622569378,1.0854230483748253,1.083657945389654,1.0843205106850549,4564
2024-01-01 05:00:00+00:00,1.0838669144099586,1.084834865258456,1.0835142148723003,1.0842950315332256,6050
2024-01-01 06:00:00+00:00,1.0834551486848367,1.0845611214489228,1.0827012562294531,1.0832544510682165,2946
2024-01-01 07:00:00+00:00,1.0834398751353174,1.084287673269515,1.0824377460462646,1.082878119684974,3714
2024-01-01 08:00:00+00:00,1.0843210503782308,1.0846515018680616,1.0827803705538341,1.0840939437578567,4408
2024-01-01 09:00:00+00:00,1.0830163600227103,1.083868643127969,1.0803768028296203,1.0808845741533788,2585
2024-01-01 10:00:00+00:00,1.0810331988221853,1.0822939768918238,1.0808729996831983,1.081650606882444,4899
2024-01-01 11:00:00+00:00,1.0813126716002706,1.0819543311552846,1.079078563222869,1.0794553242442724,3865
2024-01-01 12:00:00+00:00,1.08040789241732,1.0812396518414962,1.0789597072945785,1.0794552269198954,3855
2024-01-01 13:00:00+00:00,1.0790393310219462,1.0802560010435105,1.0784544140202497,1.0799222861087867,3993
2024-01-01 14:00:00+00:00,1.080548786145583,1.081252631874828,1.0793105455995078,1.0800355365855239,2455
2024-01-01 15:00:00+00:00,1.0810263782966705,1.0810707952612277,1.079149015779552,1.0794653002481251,5318
2024-01-01 16:00:00+00:00,1.0782617682584623,1.0810044856567262,1.077606898532751,1.080171259113019,3820
2024-01-01 17:00:00+00:00,1.080519532004348,1.0811152553900774,1.0799375153913924,1.0805759589193595,2910
2024-01-01 18:00:00+00:00,1.080873471914859,1.0819175421430591,1.0799538303693874,1.0807559688592174,3767
2024-01-01 19:00:00+00:00,1.0806221170899526,1.0815539384825,1.0806221170899526,1.0810256852092746,3875
2024-01-01 20:00:00+00:00,1.0801689617792984,1.0811173839098678,1.0795538603477286,1.08092137824642,4683
2024-01-01 21:00:00+00:00,1.0807295371502808,1.0809702792954814,1.07961714983118,1.0806273496417864,5431
2024-01-01 22:00:00+00:00,1.0807584393283147,1.081580864484836,1.0801207034485762,1.0807959157532587,3331
2024-01-01 23:00:00+00:00,1.0810820811276574,1.0814768799470222,1.0801809813242622,1.080661672262171,2871
2024-01-02 00:00:00+00:00,1.080287223229344,1.080675175938465,1.0799437109212127,1.0803727950933368,4355
2024-01-02 01:00:00+00:00,1.0803832316916047,1.080843366722167,1.079396896749229,1.0795559865363433,6012
2024-01-02 02:00:00+00:00,1.0791835885978232,1.0803728192837199,1.0789997814615917,1.0800508667526545,4706
2024-01-02 03:00:00+00:00,1.0800334401954015,1.0807878836990132,1.0793053822988492,1.079531903231487,5705
2024-01-02 04:00:00+00:00,1.0797804236366753,1.0811155081085007,1.0792280944996566,1.0803674634955471,5883
2024-01-02 05:00:00+00:00,1.0803246350325688,1.0810262164588424,1.0792681824684447,1.0804784140104153,5612
2024-01-02 06:00:00+00:00,1.0803031426167735,1.081899428691411,1.079467397271402,1.0812161674931822,3763
2024-01-02 07:00:00+00:00,1.0807563312366448,1.082370057591098,1.080251695040037,1.0813742852275627,5237
2024-01-02 08:00:00+00:00,1.0809798013640188,1.0818061552957654,1.0792071763272424,1.079507666368166,5389
2024-01-02 09:00:00+00:00,1.079466324835382,1.080550867775728,1.0780003085324597,1.0784589947238061,4610
2024-01-02 10:00:00+00:00,1.0799409211546365,1.080165944283029,1.0786263132676592,1.079434642115833,4273
2024-01-02 11:00:00+00:00,1.0783612618542349,1.08000307238048,1.0779308152681177,1.0784884948387126,5523
2024-01-02 12:00:00+00:00,1.078121876285451,1.0798894684834857,1.078089317216314,1.078513140427297,6572
2024-01-02 13:00:00+00:00,1.0777309413880585,1.0788517913899975,1.0771445681274618,1.0783607216333984,5537
2024-01-02 14:00:00+00:00,1.0784681330965395,1.0795843661123736,1.0774320223247111,1.0785391057970948,6048
2024-01-02 15:00:00+00:00,1.0779345634269715,1.080491447146884,1.077678603838358,1.0788968160768062,3676
2024-01-02 16:00:00+00:00,1.0795678365389851,1.08043152790295,1.0782264768054748,1.0801492395258423,4376
2024-01-02 17:00:00+00:00,1.0797632862798567,1.0812956627350152,1.0794943301125928,1.0806587810603825,2568
2024-01-02 18:00:00+00:00,1.0812530881346676,1.0817578968402906,1.080328172843692,1.0806854077614094,3893
2024-01-02 19:00:00+00:00,1.0805993944628107,1.0814320028941045,1.0798485504175133,1.0806151443264846,4688
2024-01-02 20:00:00+00:00,1.0808763117793965,1.0819655970045834,1.0806234271123056,1.0813494317924102,5768
2024-01-02 21:00:00+00:00,1.0823099819895845,1.0828691053581971,1.0810843037500335,1.0818652343799704,5618
2024-01-02 22:00:00+00:00,1.0823647075119385,1.0827962017568886,1.081109334726346,1.0823913297223509,3936
2024-01-02 23:00:00+00:00,1.0825054412377255,1.0825365193465328,1.0808934085184478,1.0814025911369194,3618
2024-01-03 00:00:00+00:00,1.081715942281561,1.0825866174849728,1.0807728999441597,1.0814236122483294,3234
2024-01-03 01:00:00+00:00,1.0817285915725112,1.0817296590376977,1.080963453032598,1.0813457325903493,4066
2024-01-03 02:00:00+00:00,1.0806028956446827,1.0823457709207844,1.0806028956446827,1.0816695965667993,3245
2024-01-03 03:00:00+00:00,1.0821300765442563,1.0824890493625097,1.0806176131560836,1.0814297429775137,7235
2024-01-03 04:00:00+00:00,1.0817955855841004,1.0840024738022334,1.0814480670969449,1.0833581023347465,5922
2024-01-03 05:00:00+00:00,1.0837379024549405,1.084804547560671,1.0831136798546994,1.0842195527759568,5368
2024-01-03 06:00:00+00:00,1.0842232187749135,1.084924962046829,1.0834663122682815,1.0839728720139181,4309
2024-01-03 07:00:00+00:00,1.0842376716683386,1.0850039873638553,1.0835482801878586,1.084409345281589,3382
2024-01-03 08:00:00+00:00,1.0835659417764314,1.0841336468172564,1.0826391645118638,1.0837246453404183,3227
2024-01-03 09:00:00+00:00,1.0829370038368835,1.0834246201481852,1.0820998186105637,1.0823578493149553,4897
2024-01-03 10:00:00+00:00,1.0825986058903336,1.0841847290825752,1.0817786988613303,1.083692104543482,4559
2024-01-03 11:00:00+00:00,1.0843290699786605,1.0847149010048593,1.0818786059977397,1.0823068709677388,6405
2024-01-03 12:00:00+00:00,1.0827016987947713,1.0835594246801223,1.0813355995711444,1.0826625961006497,3104
2024-01-03 13:00:00+00:00,1.0829206057487542,1.083495747818997,1.0814018315376457,1.0818220333076816,4639
2024-01-03 14:00:00+00:00,1.0813273579158216,1.083698508894807,1.0811939661158787,1.0820333991283269,3565
2024-01-03 15:00:00+00:00,1.0829905023533222,1.0853761850938661,1.0822530642506365,1.0839620517145645,3591
2024-01-03 16:00:00+00:00,1.083818146688946,1.08492046980806,1.0835234385829986,1.0843630253443604,5071
2024-01-03 17:00:00+00:00,1.0847027068191588,1.0852009043071555,1.0825919608325278,1.0831648330498,4109
2024-01-03 18:00:00+00:00,1.0826420437288804,1.0835431711363848,1.0820984254754522,1.0828695240023656,4517
2024-01-03 19:00:00+00:00,1.082553312703492,1.0836361205717167,1.0816357397310918,1.0827834232058329,5965
2024-01-03 20:00:00+00:00,1.082307711202698,1.0829351429660263,1.0820647729329584,1.082365562093258,4527
2024-01-03 21:00:00+00:00,1.0821366083681319,1.0830078834742627,1.0817734430981063,1.0824294200691642,5341
2024-01-03 22:00:00+00:00,1.0820336641495207,1.0833128566016943,1.081792092348277,1.083139490924041,3681
2024-01-03 23:00:00+00:00,1.0829690548660542,1.0838188014166967,1.0822687631152197,1.0827323698171034,4711
2024-01-04 00:00:00+00:00,1.0827847832038522,1.0833571679179443,1.0823102042550834,1.0827622895388669,5870
2024-01-04 01:00:00+00:00,1.0824152017818494,1.083558724457015,1.0819368588666944,1.0828233352552006,4156
2024-01-04 02:00:00+00:00,1.082539455145329,1.0839138315647667,1.0820169613296633,1.0833044049107319,3615
