datetime,open,high,low,close,volume
2025-01-01T17:04:00Z,157.151,157.183,157.151,157.183,0
2025-01-01T17:05:00Z,157.187,157.21,157.184,157.205,0
2025-01-01T17:06:00Z,157.204,157.212,157.199,157.205,0
2025-01-01T17:07:00Z,157.205,157.205,157.204,157.204,0
2025-01-01T17:08:00Z,157.202,157.214,157.189,157.214,0
2025-01-01T17:09:00Z,157.215,157.215,157.199,157.203,0
2025-01-01T17:10:00Z,157.202,157.214,157.186,157.204,0
2025-01-01T17:11:00Z,157.202,157.202,157.194,157.199,0
2025-01-01T17:14:00Z,157.204,157.204,157.199,157.199,0
2025-01-01T17:15:00Z,157.204,157.204,157.199,157.199,0
2025-01-01T17:16:00Z,157.204,157.204,157.198,157.204,0
2025-01-01T17:17:00Z,157.202,157.204,157.198,157.204,0
2025-01-01T17:18:00Z,157.199,157.204,157.199,157.199,0
2025-01-01T17:19:00Z,157.203,157.204,157.199,157.203,0
2025-01-01T17:20:00Z,157.204,157.212,157.193,157.201,0
2025-01-01T17:21:00Z,157.202,157.208,157.201,157.208,0
2025-01-01T17:22:00Z,157.209,157.211,157.202,157.211,0
2025-01-01T17:23:00Z,157.211,157.211,157.203,157.204,0
2025-01-01T17:24:00Z,157.203,157.21,157.202,157.203,0
2025-01-01T17:25:00Z,157.203,157.218,157.203,157.214,0
2025-01-01T17:26:00Z,157.212,157.212,157.199,157.201,0
2025-01-01T17:27:00Z,157.201,157.223,157.201,157.223,0
2025-01-01T17:28:00Z,157.222,157.223,157.222,157.223,0
2025-01-01T17:29:00Z,157.223,157.223,157.222,157.222,0
2025-01-01T17:30:00Z,157.201,157.221,157.201,157.221,0
2025-01-01T17:31:00Z,157.221,157.232,157.221,157.229,0
2025-01-01T17:32:00Z,157.229,157.23,157.229,157.23,0
2025-01-01T17:33:00Z,157.202,157.203,157.202,157.203,0
2025-01-01T17:34:00Z,157.204,157.213,157.204,157.213,0
2025-01-01T17:35:00Z,157.213,157.242,157.213,157.241,0
2025-01-01T17:36:00Z,157.241,157.245,157.23,157.242,0
2025-01-01T17:37:00Z,157.242,157.242,157.24,157.24,0
2025-01-01T17:38:00Z,157.244,157.248,157.243,157.245,0
2025-01-01T17:39:00Z,157.246,157.253,157.235,157.25,0
2025-01-01T17:40:00Z,157.25,157.259,157.247,157.251,0
2025-01-01T17:41:00Z,157.249,157.262,157.249,157.261,0
2025-01-01T17:42:00Z,157.262,157.268,157.257,157.26,0
2025-01-01T17:43:00Z,157.262,157.266,157.26,157.263,0
2025-01-01T17:44:00Z,157.261,157.261,157.242,157.247,0
2025-01-01T17:45:00Z,157.247,157.248,157.242,157.246,0
2025-01-01T17:46:00Z,157.248,157.248,157.238,157.241,0
2025-01-01T17:47:00Z,157.244,157.245,157.239,157.242,0
2025-01-01T17:48:00Z,157.239,157.243,157.237,157.238,0
2025-01-01T17:49:00Z,157.24,157.241,157.238,157.238,0
2025-01-01T17:50:00Z,157.238,157.239,157.222,157.225,0
2025-01-01T17:51:00Z,157.225,157.236,157.225,157.235,0
2025-01-01T17:52:00Z,157.237,157.237,157.235,157.237,0
2025-01-01T17:53:00Z,157.229,157.229,157.228,157.228,0
2025-01-01T17:54:00Z,157.228,157.238,157.228,157.237,0
2025-01-01T17:55:00Z,157.24,157.24,157.24,157.24,0
2025-01-01T17:56:00Z,157.239,157.254,157.239,157.25,0
2025-01-01T17:57:00Z,157.251,157.258,157.246,157.248,0
2025-01-01T17:58:00Z,157.247,157.247,157.245,157.246,0
2025-01-01T17:59:00Z,157.244,157.246,157.24,157.245,0
2025-01-01T18:00:00Z,157.245,157.259,157.228,157.258,0
2025-01-01T18:01:00Z,157.258,157.294,157.244,157.27,0
2025-01-01T18:02:00Z,157.27,157.273,157.27,157.271,0
2025-01-01T18:03:00Z,157.27,157.291,157.269,157.289,0
2025-01-01T18:04:00Z,157.288,157.289,157.239,157.258,0
2025-01-01T18:05:00Z,157.257,157.258,157.252,157.252,0
2025-01-01T18:06:00Z,157.252,157.259,157.25,157.259,0
2025-01-01T18:07:00Z,157.257,157.303,157.257,157.303,0
2025-01-01T18:08:00Z,157.304,157.304,157.291,157.292,0
2025-01-01T18:09:00Z,157.293,157.293,157.289,157.289,0
