20260101 170400;156.501000;156.501000;156.501000;156.501000;0
20260101 170500;156.629000;156.629000;156.629000;156.629000;0
20260101 170600;156.515000;156.515000;156.515000;156.515000;0
20260101 170700;156.532000;156.532000;156.532000;156.532000;0
20260101 170900;156.533000;156.533000;156.533000;156.533000;0
20260101 171000;156.533000;156.534000;156.533000;156.534000;0
20260101 171100;156.532000;156.569000;156.532000;156.560000;0
20260101 171200;156.541000;156.541000;156.541000;156.541000;0
20260101 171300;156.541000;156.541000;156.541000;156.541000;0
20260101 171500;156.539000;156.539000;156.538000;156.538000;0
20260101 171600;156.538000;156.538000;156.537000;156.537000;0
20260101 171700;156.538000;156.539000;156.538000;156.539000;0
20260101 171800;156.540000;156.540000;156.539000;156.539000;0
20260101 171900;156.539000;156.539000;156.539000;156.539000;0
20260101 172000;156.539000;156.539000;156.539000;156.539000;0
20260101 172300;156.540000;156.540000;156.539000;156.539000;0
20260101 172400;156.501000;156.501000;156.501000;156.501000;0
20260101 172500;156.497000;156.497000;156.497000;156.497000;0
20260101 172600;156.507000;156.524000;156.507000;156.524000;0
20260101 172700;156.541000;156.549000;156.541000;156.549000;0
20260101 172800;156.528000;156.564000;156.528000;156.564000;0
20260101 172900;156.559000;156.569000;156.559000;156.569000;0
20260101 173000;156.630000;156.648000;156.630000;156.645000;0
20260101 173100;156.642000;156.657000;156.642000;156.657000;0
20260101 173200;156.652000;156.652000;156.646000;156.646000;0
20260101 173300;156.569000;156.579000;156.569000;156.579000;0
20260101 173400;156.579000;156.593000;156.578000;156.579000;0
20260101 173500;156.578000;156.580000;156.578000;156.580000;0
20260101 173600;156.580000;156.580000;156.579000;156.580000;0
20260101 173700;156.579000;156.580000;156.579000;156.580000;0
20260101 173800;156.580000;156.595000;156.579000;156.595000;0
20260101 173900;156.580000;156.597000;156.579000;156.597000;0
20260101 174000;156.597000;156.597000;156.597000;156.597000;0
20260101 174100;156.597000;156.597000;156.580000;156.597000;0
20260101 174200;156.597000;156.597000;156.580000;156.597000;0
20260101 174300;156.597000;156.611000;156.596000;156.609000;0
20260101 174400;156.608000;156.613000;156.608000;156.608000;0
20260101 174500;156.608000;156.619000;156.606000;156.619000;0
20260101 174600;156.620000;156.623000;156.620000;156.623000;0
20260101 174700;156.621000;156.623000;156.602000;156.621000;0
20260101 174800;156.622000;156.640000;156.622000;156.640000;0
20260101 174900;156.640000;156.640000;156.638000;156.638000;0
20260101 175000;156.638000;156.645000;156.637000;156.645000;0
20260101 175100;156.646000;156.659000;156.646000;156.659000;0
20260101 175200;156.658000;156.679000;156.656000;156.679000;0
20260101 175300;156.654000;156.654000;156.654000;156.654000;0
20260101 175400;156.654000;156.659000;156.654000;156.656000;0
20260101 175500;156.655000;156.679000;156.655000;156.658000;0
20260101 175600;156.656000;156.657000;156.656000;156.657000;0
20260101 175700;156.656000;156.659000;156.656000;156.656000;0
20260101 175800;156.657000;156.657000;156.657000;156.657000;0
20260101 175900;156.656000;156.658000;156.656000;156.657000;0
20260101 180000;156.680000;156.800000;156.642000;156.790000;0
20260101 180100;156.792000;156.795000;156.771000;156.783000;0
20260101 180200;156.783000;156.789000;156.769000;156.769000;0
20260101 180300;156.768000;156.768000;156.759000;156.764000;0
20260101 180400;156.766000;156.778000;156.766000;156.775000;0
20260101 180500;156.776000;156.790000;156.776000;156.789000;0
20260101 180600;156.789000;156.825000;156.789000;156.825000;0
20260101 180700;156.831000;156.831000;156.806000;156.807000;0
20260101 180800;156.812000;156.819000;156.802000;156.819000;0
