20230101 170000;130.925000;130.925000;130.910000;130.921000;0
20230101 170100;130.921000;130.962000;130.921000;130.960000;0
20230101 170200;130.960000;130.960000;130.959000;130.959000;0
20230101 170400;130.943000;130.943000;130.808000;130.820000;0
20230101 170500;130.825000;130.825000;130.814000;130.814000;0
20230101 170700;130.803000;130.803000;130.803000;130.803000;0
20230101 170800;130.797000;130.797000;130.759000;130.759000;0
20230101 170900;130.759000;130.759000;130.759000;130.759000;0
20230101 171000;130.759000;130.759000;130.743000;130.759000;0
20230101 171300;130.759000;130.759000;130.749000;130.749000;0
20230101 171400;130.754000;130.793000;130.754000;130.787000;0
20230101 171500;130.787000;130.787000;130.787000;130.787000;0
20230101 171600;130.759000;130.759000;130.749000;130.749000;0
20230101 171700;130.749000;130.749000;130.749000;130.749000;0
20230101 171800;130.748000;130.748000;130.748000;130.748000;0
20230101 171900;130.785000;130.785000;130.784000;130.784000;0
20230101 172000;130.744000;130.744000;130.744000;130.744000;0
20230101 172200;130.785000;130.785000;130.749000;130.749000;0
20230101 172400;130.749000;130.749000;130.749000;130.749000;0
20230101 172900;130.749000;130.749000;130.749000;130.749000;0
20230101 173000;130.749000;130.749000;130.749000;130.749000;0
20230101 173100;130.749000;130.749000;130.749000;130.749000;0
20230101 173200;130.792000;130.792000;130.792000;130.792000;0
20230101 173300;130.791000;130.791000;130.749000;130.749000;0
20230101 173400;130.746000;130.746000;130.746000;130.746000;0
20230101 173500;130.749000;130.749000;130.749000;130.749000;0
20230101 174100;130.755000;130.757000;130.755000;130.757000;0
20230101 174200;130.758000;130.758000;130.758000;130.758000;0
20230101 174700;130.759000;130.759000;130.759000;130.759000;0
20230101 175000;130.759000;130.759000;130.759000;130.759000;0
20230101 175200;130.759000;130.767000;130.757000;130.757000;0
20230101 175300;130.759000;130.759000;130.759000;130.759000;0
20230101 180000;130.771000;130.771000;130.759000;130.759000;0
20230101 180100;130.758000;130.759000;130.757000;130.759000;0
20230101 180200;130.759000;130.759000;130.739000;130.739000;0
20230101 180300;130.742000;130.747000;130.739000;130.747000;0
20230101 180400;130.749000;130.749000;130.748000;130.749000;0
20230101 180500;130.749000;130.749000;130.717000;130.717000;0
20230101 180600;130.719000;130.719000;130.718000;130.719000;0
20230101 180700;130.719000;130.734000;130.716000;130.719000;0
20230101 180800;130.717000;130.719000;130.716000;130.719000;0
20230101 180900;130.717000;130.719000;130.717000;130.719000;0
20230101 181000;130.719000;130.719000;130.718000;130.719000;0
20230101 181100;130.717000;130.720000;130.717000;130.719000;0
20230101 181200;130.719000;130.719000;130.719000;130.719000;0
20230101 181300;130.721000;130.722000;130.720000;130.722000;0
20230101 181400;130.729000;130.747000;130.722000;130.737000;0
20230101 181500;130.737000;130.739000;130.737000;130.739000;0
20230101 181600;130.739000;130.787000;130.725000;130.737000;0
20230101 181700;130.739000;130.739000;130.739000;130.739000;0
20230101 181800;130.739000;130.739000;130.739000;130.739000;0
20230101 181900;130.739000;130.739000;130.739000;130.739000;0
20230101 182000;130.739000;130.739000;130.739000;130.739000;0
